Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,Q-demos-age,Q-demos-hispanic,Q-demos-race,Q-demos-education,Q-demos-income,Q-demos-gender,Q-sexual-orientation,Q-amazon-use-howmany,Q-amazon-use-hh-size,Q-amazon-use-how-oft,Q-substance-use-cigarettes,Q-substance-use-marijuana,Q-substance-use-alcohol,Q-personal-diabetes,Q-personal-wheelchair
2018-04-28,29.95,1.0,TX,"Purity Products Dr. Cannell's Advanced D from Vitamin D3 Super Formula - Packed with Vitamin D, Vitamin K2, Zinc, Magnesium Citrate, Boron and Taurine - 60 Vegetarian Capsules",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),3,More than 10 times per month,No,No,No,Yes,No
2018-07-01,9.88,1.0,TX,"vitafusion Gummy Vitamins for Men, Berry Flavored Daily Multivitamins for Men, 150 Count",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),3,More than 10 times per month,No,No,No,Yes,No
2019-04-18,19.65,2.0,TX,Natural Diuretic Water Away Pills - Herbal Diuretic Water Pills Water Retention Support Urinary Tract Health and Detox Cleanse with Dandelion Extract,45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),3,More than 10 times per month,No,No,No,Yes,No
2021-09-25,34.95,1.0,TX,Global Healing Vitamin B12 Sublingual 2500 mcg - Organic B12 Liquid Supplement Methylcobalamin & Adenosylcobalamin Blend - Vegan B12 Vitamin Liquid Drops for Energy and Mood - 2 Fl Oz,45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),3,More than 10 times per month,No,No,No,Yes,No
2021-11-19,34.95,1.0,TX,Global Healing Vitamin B12 Sublingual 2500 mcg - Organic B12 Liquid Supplement Methylcobalamin & Adenosylcobalamin Blend - Vegan B12 Vitamin Liquid Drops for Energy and Mood - 2 Fl Oz,45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),3,More than 10 times per month,No,No,No,Yes,No
2022-03-09,31.99,1.0,TX,"E Annatto Tocotrienols Deltagold 125mg, Vitamin E Tocotrienols Supplements 60 Softgel, Tocopherol Free, Supports Immune Health & Antioxidant Health (90% Delta & 10% Gamma) (Pack of 1)",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),3,More than 10 times per month,No,No,No,Yes,No
2022-03-09,34.99,2.0,TX,"Dr. Berg's Vitamin D3 K2 w/ MCT Oil - Includes 10,000 IU of Vitamin D3, 100 mcg MK7 Vitamin K2, Purified Bile Salts, Zinc & Magnesium for Ultimate Absorption - K2 D3 Vitamin Supplement - 120 Capsule",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),3,More than 10 times per month,No,No,No,Yes,No
2022-03-10,26.99,2.0,TX,Dr. Berg's Nutritional Yeast Tablets – Natural B12 Added - All 8 B Vitamin Complex – No Gluten Non-GMO No Synthetics - 270 Vegan Tablets Dietary Supplements,45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),3,More than 10 times per month,No,No,No,Yes,No
2022-03-26,24.99,1.0,TX,"Liquid I.V. Hydration Multiplier + Immune Support, Easy Open Packets, Fresh Tangerine Flavor | 14 Sticks",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),3,More than 10 times per month,No,No,No,Yes,No
2022-06-13,24.29,1.0,TX,"Liquid I.V. Hydration Multiplier + Immune Support, Easy Open Packets, Fresh Tangerine Flavor | 14 Sticks",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),3,More than 10 times per month,No,No,No,Yes,No
2022-06-22,34.99,1.0,TX,"Dr. Berg's Vitamin D3 K2 w/ MCT Oil - Includes 10,000 IU of Vitamin D3, 100 mcg MK7 Vitamin K2, Purified Bile Salts, Zinc & Magnesium for Ultimate Absorption - K2 D3 Vitamin Supplement - 120 Capsule",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),3,More than 10 times per month,No,No,No,Yes,No
2022-07-13,17.24,2.0,TX,"Liquid I.V. Hydration Multiplier + Immune Support, Easy Open Packets, Fresh Tangerine Flavor | 14 Sticks",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),3,More than 10 times per month,No,No,No,Yes,No
2020-03-13,8.9,1.0,IN,"L'il Critters Jurassic World Complete Kids Multivitamin Gummies, 190ct",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,heterosexual (straight),2,3,5 - 10 times per month,I stopped in the recent past,Yes,No,No,No
2020-05-18,6.92,1.0,IN,"L'il Critters Jurassic World Complete Kids Multivitamin Gummies, 190ct",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,heterosexual (straight),2,3,5 - 10 times per month,I stopped in the recent past,Yes,No,No,No
2021-10-08,10.69,1.0,IN,"L'il Critters Gummy Vites Daily Kids Gummy multivitamin: Vitamins C, D3 and Zinc for Immune Support 190 ct (95-190 day supply), 5 delicious flavors from America’s number one Kids Gummy Vitamin Brand",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,heterosexual (straight),2,3,5 - 10 times per month,I stopped in the recent past,Yes,No,No,No
2018-01-07,19.69,1.0,OH,Vitamin D3 5000 IU Life Extension 60 Softgel (60 x 3),45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),3,4+,More than 10 times per month,No,No,No,No,Yes
2018-09-28,20.85,1.0,OH,Vitamin D3 5000 IU Life Extension 60 Softgel (60 x 3),45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),3,4+,More than 10 times per month,No,No,No,No,Yes
2019-01-18,13.46,1.0,OH,Life Extension Vitamin D3 5000 IU 60 softgels (Pack of 2),45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),3,4+,More than 10 times per month,No,No,No,No,Yes
2019-02-09,18.95,1.0,OH,Vitamin D3 5000 IU Life Extension 60 Softgel (60 x 3),45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),3,4+,More than 10 times per month,No,No,No,No,Yes
2019-10-09,21.99,1.0,OH,Vitamin D3 5000 IU Life Extension 60 Softgel (60 x 3),45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),3,4+,More than 10 times per month,No,No,No,No,Yes
2020-01-15,21.99,1.0,OH,Vitamin D3 5000 IU Life Extension 60 Softgel (60 x 3),45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),3,4+,More than 10 times per month,No,No,No,No,Yes
2020-03-17,7.38,3.0,OH,"Life Extension Vitamin D3 125 Mcg (5000 Iu) – Promotes Bone Health, Brain Health And Immune Function – Non-gmo – Gluten-free – 1 Daily – 60 Softgels",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),3,4+,More than 10 times per month,No,No,No,No,Yes
2020-07-10,22.72,1.0,OH,Vitamin D3 5000 IU Life Extension 60 Softgel (60 x 3),45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),3,4+,More than 10 times per month,No,No,No,No,Yes
2020-10-23,21.79,1.0,OH,Vitamin D3 5000 IU Life Extension 60 Softgel (60 x 3),45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),3,4+,More than 10 times per month,No,No,No,No,Yes
2020-12-14,23.0,1.0,OH,Vitamin D3 5000 IU Life Extension 60 Softgel (60 x 3),45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),3,4+,More than 10 times per month,No,No,No,No,Yes
2021-05-05,9.99,1.0,OH,Carlyle Vitamin D3 5000 IU | 500 Softgels | Value Size | Non-GMO and Gluten Free Supplement | High Potency Formula | 125mcg,45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),3,4+,More than 10 times per month,No,No,No,No,Yes
2021-06-04,9.99,1.0,OH,Carlyle Vitamin D3 5000 IU | 500 Softgels | Value Size | Non-GMO and Gluten Free Supplement | High Potency Formula | 125mcg,45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),3,4+,More than 10 times per month,No,No,No,No,Yes
2023-02-07,15.97,1.0,OH,"One A Day Men’s Multivitamin, Supplement Tablet with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B12, Calcium & more, 200 count",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),3,4+,More than 10 times per month,No,No,No,No,Yes
2022-02-06,18.38,1.0,CO,"New Chapter Prenatal Vitamins Prenatal Multivitamin with Methylfolate + Choline for Healthy Mom Baby , One Daily, 30 Count",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,No,No,Yes,No,No
2021-05-09,8.62,1.0,NY,"Jarrow Formulas Methyl B-12 - Dietary Supplement - 100 Chewable Tablets, Cherry Flavored Supplement - Bioactive Vitamin B12 - Supports Cellular Energy and Cardiovascular Support Non-GMO & Gluten Free",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),2,4+,Less than 5 times per month,No,No,Yes,Yes,No
2021-05-10,10.55,1.0,NY,"Jarrow Formulas Methyl B12 1,000 mcg Lozenges, 100 ct",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),2,4+,Less than 5 times per month,No,No,Yes,Yes,No
2022-02-27,10.44,1.0,NY,"Jarrow Formulas Methyl B12 1,000 mcg Lozenges, 100 ct",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),2,4+,Less than 5 times per month,No,No,Yes,Yes,No
2018-09-01,9.99,1.0,FL,"Centrum Adult Multivitamin/Multimineral Supplement with Antioxidants, Zinc, Vitamin D3 and B Vitamins, Gluten Free, Non-GMO Ingredients - 200 Count",25 - 34 years,No,Black or African American,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No
2018-10-01,13.49,1.0,FL,"Vitafusion MultiVites Gummy Vitamins, 150ct",25 - 34 years,No,Black or African American,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No
2022-10-31,10.99,1.0,FL,"Nature Made Vitamin C 1000 mg, Dietary Supplement for Immune Support, 100 Tablets, 100 Day Supply",25 - 34 years,No,Black or African American,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No
2020-08-12,9.99,1.0,TX,"L'il Critters Gummy Vites Daily Kids Gummy multivitamin: Vitamins C, D3 and Zinc for Immune Support* 190 ct (95-190 day supply), 5 delicious flavors from America’s number one Kids Gummy Vitamin Brand",35 - 44 years,No,"White or Caucasian,Black or African American",Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,Yes,Yes,No,No,No
2021-08-18,13.55,1.0,TX,Delicious Daily Kids Multivitamin Gummies - Multivitamin for Kids Immunity Support Gummies with Vitamins A C D3 E B Zinc - Kids Vitamins Gummy Multivitamin Formula - Halal Gelatin and Gluten Free,35 - 44 years,No,"White or Caucasian,Black or African American",Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,Yes,Yes,No,No,No
2020-07-12,8.12,1.0,AL,"Nature’s Way Alive! Women’s Energy Complete Multivitamin, High Potency B-Vitamins, 50 Tablets",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,LGBTQ+,1 (just me!),1 (just me!),Less than 5 times per month,No,Yes,No,No,No
2018-02-19,13.99,1.0,MI,"Zarbee's Naturals Children's Complete Multivitamin, Natural Fruit Flavors, 110 Gummies",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),2,3,Less than 5 times per month,No,Yes,Yes,No,No
2020-11-26,8.31,1.0,IL,"Nature's Bounty Hair, Skin & Nails with Biotin, Strawberry Gummies Vitamin Supplement, Supports Hair, Skin, and Nail Health for Women, 2500 mcg, 140 Ct",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Female,LGBTQ+,1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No
2018-03-19,13.92,1.0,WA,"One A Day Men’s Multivitamin, Supplement Tablet with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B12, Calcium & more, 200 count",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,I stopped in the recent past,No,I stopped in the recent past,No,No
2020-06-17,8.09,1.0,WA,"Nature Made Multivitamin For Him with No Iron, Men's Daily Nutritional Support, 90 Tablets, 90 Day Supply",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,I stopped in the recent past,No,I stopped in the recent past,No,No
2020-12-27,21.0,1.0,WA,"GNC Mega Men Multivitamin for Men, 180 Count, Antioxidants, Heart Health, and Immune Support",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,I stopped in the recent past,No,I stopped in the recent past,No,No
2021-06-21,9.99,1.0,WA,"Mommy's Bliss Baby Multivitamin + Iron, Daily Essential Vitamins for Immune Support, Healthy Growth & Bone Development*, Age 2 Months+, 30 ml, Liquid",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,I stopped in the recent past,No,I stopped in the recent past,No,No
2021-09-10,8.99,1.0,WA,"Nature's Bounty Vitamin B12, Supports Energy Metabolism, Tablets, 1000mcg, 200 Ct",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,I stopped in the recent past,No,I stopped in the recent past,No,No
2021-09-12,19.68,1.0,WA,"Centrum Multivitamin for Men, Multivitamin/Multimineral Supplement with Vitamin D3, B Vitamins and Antioxidants, Gluten Free, Non-GMO Ingredients - 250 Count",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,I stopped in the recent past,No,I stopped in the recent past,No,No
2021-11-22,13.2,1.0,WA,"Douglas Laboratories Vitamin D (5,000 I.U.) | Vitamin D3 Supplement to Support Immune Health, Calcium Levels, and Bones* | 100 Tablets",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,I stopped in the recent past,No,I stopped in the recent past,No,No
2022-02-11,13.4,1.0,WA,"Douglas Laboratories Vitamin D (5,000 I.U.) | Vitamin D3 Supplement to Support Immune Health, Calcium Levels, and Bones* | 100 Tablets",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,I stopped in the recent past,No,I stopped in the recent past,No,No
2020-09-04,10.47,1.0,CA,"Nature Made Vitamin D3 1000 IU (25 mcg), Dietary Supplement for Bone, Teeth, Muscle and Immune Health Support, 300 Softgels, 300 Day Supply",25 - 34 years,Yes,Other,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),3,Less than 5 times per month,No,No,Yes,Prefer not to say,Prefer not to say
2020-09-04,9.83,1.0,CA,"Nature’s Bounty Vitamin C, Immune Support, Tablets, 500mg, 250 Ct",25 - 34 years,Yes,Other,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),3,Less than 5 times per month,No,No,Yes,Prefer not to say,Prefer not to say
2021-01-01,9.69,1.0,CA,"Nature’s Bounty Vitamin C, Immune Support, Tablets, 500mg, 250 Ct",25 - 34 years,Yes,Other,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),3,Less than 5 times per month,No,No,Yes,Prefer not to say,Prefer not to say
2021-05-22,25.99,1.0,CA,"Nature’s Way Alive! Max3 Potency Multivitamin, Whole Body Nutrition, High Potency B-Vitamins, 180 Tablets",25 - 34 years,Yes,Other,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),3,Less than 5 times per month,No,No,Yes,Prefer not to say,Prefer not to say
2021-08-01,28.04,1.0,CA,"Nature’s Way Alive! Max3 Potency Multivitamin, Whole Body Nutrition, High Potency B-Vitamins, 180 Tablets",25 - 34 years,Yes,Other,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),3,Less than 5 times per month,No,No,Yes,Prefer not to say,Prefer not to say
2021-08-02,10.49,1.0,CA,"NOW Supplements, Vitamin D-3 1,000 IU, High Potency, Structural Support*, 360 Softgels",25 - 34 years,Yes,Other,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),3,Less than 5 times per month,No,No,Yes,Prefer not to say,Prefer not to say
2021-09-18,28.04,1.0,CA,"Nature’s Way Alive! Max3 Potency Multivitamin, Whole Body Nutrition, High Potency B-Vitamins, 180 Tablets",25 - 34 years,Yes,Other,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),3,Less than 5 times per month,No,No,Yes,Prefer not to say,Prefer not to say
2021-11-18,28.04,1.0,CA,"Nature’s Way Alive! Max3 Potency Multivitamin, Whole Body Nutrition, High Potency B-Vitamins, 180 Tablets",25 - 34 years,Yes,Other,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),3,Less than 5 times per month,No,No,Yes,Prefer not to say,Prefer not to say
2022-02-23,16.1,1.0,CA,Choline Bitartrate 500mg | Supports Cognitive Function | 100% Vegan & Non-GMO Choline,25 - 34 years,Yes,Other,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),3,Less than 5 times per month,No,No,Yes,Prefer not to say,Prefer not to say
2020-01-30,9.97,1.0,OR,"Nature Made Vitamin D3 400 I.u., 100 Count (Pack of 2)",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),2,3,More than 10 times per month,No,No,No,Yes,No
2020-04-10,6.49,1.0,OR,"Nature Made Vitamin D3 400 IU (10 mcg) Tablets, 100 Count for Bone Health",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),2,3,More than 10 times per month,No,No,No,Yes,No
2020-06-29,10.0,1.0,OR,"Nature Made Vitamin D3 400 IU (10 mcg) Tablets, 100 Count for Bone Health",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),2,3,More than 10 times per month,No,No,No,Yes,No
2020-03-17,9.88,1.0,WA,"Vitafusion Women's Multivitamin Gummies, Berry Flavored Womens Daily Multivitamins, 150 Count",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),2,2,Less than 5 times per month,No,No,Yes,No,No
2020-06-18,9.88,1.0,WA,"Vitafusion Women's Multivitamin Gummies, Berry Flavored Womens Daily Multivitamins, 150 Count",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),2,2,Less than 5 times per month,No,No,Yes,No,No
2021-01-08,23.6,1.0,WA,Vitafusion Women's Daily Multivitamin Gummy 150 ea (Pack of 2),25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),2,2,Less than 5 times per month,No,No,Yes,No,No
2021-09-05,10.88,1.0,WA,"Vitafusion Women's Multivitamin Gummies, Berry Flavored Womens Daily Multivitamins, 150 Count",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),2,2,Less than 5 times per month,No,No,Yes,No,No
2022-04-03,10.99,1.0,WA,"Vitafusion Women's Multivitamin Gummies, Berry Flavored Womens Daily Multivitamins, 150 Count",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),2,2,Less than 5 times per month,No,No,Yes,No,No
2022-07-13,11.88,1.0,WA,"Vitafusion Women's Multivitamin Gummies, Berry Flavored Womens Daily Multivitamins, 150 Count",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),2,2,Less than 5 times per month,No,No,Yes,No,No
2022-10-12,9.88,1.0,WA,"Vitafusion Women's Multivitamin Gummies, Berry Flavored Womens Daily Multivitamins, 150 Count",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),2,2,Less than 5 times per month,No,No,Yes,No,No
2022-12-28,11.88,1.0,WA,"Vitafusion Women's Multivitamin Gummies, Berry Flavored Womens Daily Multivitamins, 150 Count",25 - 34 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),2,2,Less than 5 times per month,No,No,Yes,No,No
2020-04-02,15.94,1.0,NY,"Solgar U-Cubes Children's Multi-Vitamin & Minerals , 120 Gummies - 2 Great-Tasting Flavors , Orange & Cherry - Ages 2 & Up - Non GMO , Gluten Free , Dairy Free - 60 Servings",35 - 44 years,No,Black or African American,High school diploma or GED,"$75,000 - $99,999",Male,LGBTQ+,2,4+,5 - 10 times per month,No,No,No,Yes,No
2020-04-22,11.99,1.0,NY,"ONE A DAY Kids Trolls Multivitamin Gummy Vitamins A, B6, B12, C, D, E, Zinc, Folic Acid and Biotin (Packaging May Vary), Trolls, 180 Count",35 - 44 years,No,Black or African American,High school diploma or GED,"$75,000 - $99,999",Male,LGBTQ+,2,4+,5 - 10 times per month,No,No,No,Yes,No
2020-04-22,15.94,1.0,NY,"Solgar U-Cubes Children's Multi-Vitamin & Minerals , 120 Gummies - 2 Great-Tasting Flavors , Orange & Cherry - Ages 2 & Up - Non GMO , Gluten Free , Dairy Free - 60 Servings",35 - 44 years,No,Black or African American,High school diploma or GED,"$75,000 - $99,999",Male,LGBTQ+,2,4+,5 - 10 times per month,No,No,No,Yes,No
2018-01-18,11.03,1.0,GA,"Nature Made Kids First Vitamin C Gummies, Dietary Supplement for Immune Support, 110 Gummies, 110 Day Supply",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-10-02,4.99,1.0,GA,"Amazon Basics (Previously Solimo) Kids' Vitamin C 125mg, 60 Gummies, Immune Health, 2 Month Supply",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-10-02,4.65,1.0,GA,"Nature Made Vitamin C 500 mg with Rose Hips, Dietary Supplement for Immune Support, 130 Caplets, 130 Day Supply",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2020-10-19,8.83,2.0,GA,"BeLive Elderberry Gummies with Vitaminc C, Propolis, Echinacea. Max Strength 200MG - Sambucus Black Elder Immune Support Vitamins Supplement Made for Adults & Kids | Raspberry Flavored. 50 Count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2021-01-09,10.69,1.0,GA,"Nature’s Bounty Vitamin D, Immune Support, 2000 IU, Softgels, 350 Ct",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2021-04-10,4.39,1.0,GA,"Amazon Basics (Previously Solimo) Kids' Vitamin C 125mg, 60 Gummies, Immune Health, 2 Month Supply",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2021-08-04,12.99,1.0,GA,"Flintstones Gummies Kids Vitamins with Immunity Support*, Kids and Toddler Multivitamin with Vitamin C, Vitamin D, B12, Zinc & more, Orange 150ct",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No
2018-06-14,24.99,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2018-11-04,24.75,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2018-12-09,23.0,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2019-02-16,23.95,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
2019-03-30,23.95,1.0,TX,"Hairfinity Hair Vitamins - Scientifically Formulated with Biotin, Amino Acids, Supplement That Helps Support Hair Growth - Vegan - 60 Veggie Capsules (1 Month Supply)",35 - 44 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),4+,5 - 10 times per month,No,Prefer not to say,No,No,No
