Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,Q-demos-age,Q-demos-hispanic,Q-demos-race,Q-demos-education,Q-demos-income,Q-demos-gender,Q-sexual-orientation,Q-amazon-use-howmany,Q-amazon-use-hh-size,Q-amazon-use-how-oft,Q-substance-use-cigarettes,Q-substance-use-marijuana,Q-substance-use-alcohol,Q-personal-diabetes,Q-personal-wheelchair,Vitamins Found,Vitamin A,Vitamin C,Vitamin D,Vitamin E,Vitamin K,B1,B2,B3,B6,B12,B5,B7,B9,Multivitamin
2020-09-08,6.14,1.0,TX,"MASON NATURAL Vitamin K2 100 mcg Plus Vitamin D3 - Supports Bone, Cardiovascular & Muscle Health, 100 Tablets",25 - 34 years,Yes,White or Caucasian,Some high school or less,"$25,000 - $49,999",Female,heterosexual (straight),2,2,Less than 5 times per month,I stopped in the recent past,I stopped in the recent past,I stopped in the recent past,No,No,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-04-15,5.99,1.0,TX,"NOW Supplements, Vitamin D-3 & K-2, 1,000 IU/45 mcg, Plus Cardiovascular Support*, Supports Bone Health*, 120 Veg Capsules",25 - 34 years,Yes,White or Caucasian,Some high school or less,"$25,000 - $49,999",Female,heterosexual (straight),2,2,Less than 5 times per month,I stopped in the recent past,I stopped in the recent past,I stopped in the recent past,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-01-05,9.05,1.0,TX,"NOW Supplements, Vitamin D-3 & K-2, 1,000 IU/45 mcg, Plus Cardiovascular Support*, Supports Bone Health*, 120 Veg Capsules",25 - 34 years,Yes,White or Caucasian,Some high school or less,"$25,000 - $49,999",Female,heterosexual (straight),2,2,Less than 5 times per month,I stopped in the recent past,I stopped in the recent past,I stopped in the recent past,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-12-28,8.42,1.0,TX,"NOW Supplements, Vitamin D-3 & K-2, 1,000 IU/45 mcg, Plus Cardiovascular Support*, Supports Bone Health*, 120 Veg Capsules",25 - 34 years,Yes,White or Caucasian,Some high school or less,"$25,000 - $49,999",Female,heterosexual (straight),2,2,Less than 5 times per month,I stopped in the recent past,I stopped in the recent past,I stopped in the recent past,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-26,11.49,1.0,TX,"Amazon Brand - Solimo Vitamin D3 125 mcg (5000 IU), 150 Softgels, Five Month Supply (Packaging may vary)",25 - 34 years,Yes,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),4+,Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-03-26,14.99,1.0,AR,"Bronson Vitamin K2 (MK7) with D3 Supplement Non-GMO Formula 5000 IU Vitamin D3 & 90 mcg Vitamin K2 MK-7 Easy to Swallow Vitamin D & K Complex, 120 Capsules",55 - 64 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,Yes,No,No,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-12-02,14.99,1.0,AR,"DEAL SUPPLEMENT Vitamin D3 K2 Softgel, 180 Counts, 2-1 Complex, Vitamin D3 5000 IU & Vitamin K2 MK7, Promotes Heart, Bone & Teeth Health - Very Easy to Swallow",55 - 64 years,No,White or Caucasian,Bachelor's degree,"Less than $25,000",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,Yes,No,No,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-08-16,18.83,1.0,TX,"One A Day Men’s Multivitamin Gummies, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitmain E, Calcium & more, 230 count",25 - 34 years,Yes,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, Multivitamin",1,1,1,0,0,0,0,0,0,0,0,0,0,1
2020-12-25,13.85,1.0,MO,"Nature’s Bounty Vitamin D, Immune Support, 2000 IU, Softgels, 350 Ct",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,5.29,1.0,VA,"Nature Made Vitamin D3 2000 IU (50 mcg), Dietary Supplement for Bone, Teeth, Muscle and Immune Health Support, 90 Softgels, 90 Day Supply",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,Yes,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,6.02,1.0,VA,"NOW Supplements, Vitamin D-3 5,000 IU, High Potency, Structural Support*, 120 Softgels",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,Yes,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-10-29,10.99,1.0,VA,"NatureWise Vitamin D3 5000iu (125 mcg) Healthy Muscle Function, and Immune Support, Non-GMO, Gluten Free in Cold-Pressed Olive Oil, Packaging Vary ( Mini Softgel), 90 Count",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,Yes,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-17,10.59,1.0,VA,"NatureWise Vitamin D3 5000iu (125 mcg) Healthy Muscle Function, and Immune Support, Non-GMO, Gluten Free in Cold-Pressed Olive Oil, Packaging Vary ( Mini Softgel), 90 Count",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,Yes,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-11-17,14.99,1.0,VA,"NatureWise Vitamin D3 5000iu (125 mcg) 1 Year Supply for Healthy Muscle Function, and Immune Support, Non-GMO, Gluten Free in Cold-Pressed Olive Oil, Packaging Vary ( Mini Softgel), 360 Count",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,Yes,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,6.9,1.0,FL,"Vitamin D3 50mcg (2,000 IU) Bolsters Immune Health by Puritan's Pride for Support of Immune Health and Healthy Bones and Teeth 200 Softgels",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,LGBTQ+,1 (just me!),2,5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-18,7.99,1.0,FL,"Viva Naturals Vitamin D3 (2000 IU) - High Potency Vitamin D with Organic Coconut Oil, 360 Softgels",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,LGBTQ+,1 (just me!),2,5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-08-23,19.95,1.0,FL,"Vitamin D3 5000IU Plus K2, 2 in 1 Formula, Vitamin D3 with MK7 Vitamin K2, 300 Soft-Gels, Immune Vitamin Complex with Virgin Sunflower Seed Oil, Support Heart, Teeth & Joint Health, Easy to Swallow",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,LGBTQ+,1 (just me!),2,5 - 10 times per month,No,No,Yes,No,No,"Vitamin C, Vitamin D, Vitamin K",0,1,1,0,1,0,0,0,0,0,0,0,0,0
2022-07-20,8.82,1.0,NJ,"Sundown Vitamin D3 for Immune Support, Non-GMO, Dairy-Free, Gluten-Free, No Artificial Flavors, 25mcg 1000IU Softgels, 400 Count",45 - 54 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,No,Yes,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-01-01,7.15,1.0,KY,"Nature Made Extra Strength Vitamin D3 5000 IU (125 mcg), Dietary Supplement for Bone, Teeth, Muscle and Immune Health Support, 90 Softgels, 90 Day Supply",65 and older,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-15,20.49,1.0,KY,"Nature Made Extra Strength Vitamin D3 5000 IU (125 mcg), Dietary Supplement for Bone, Teeth, Muscle and Immune Health Support, 180 Softgels, 180 Day Supply",65 and older,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-29,23.57,1.0,KY,Nature Made Vitamin D3 2000iu 320 Ct. Soft Gels (Packaging May Vary),65 and older,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-01-21,13.92,1.0,CA,"One A Day Men’s Multivitamin, Supplement Tablet with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B12, Calcium & more, 200 count",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,LGBTQ+,2,3,5 - 10 times per month,I stopped in the recent past,No,No,Yes,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, B1, B12, Multivitamin",1,1,1,1,0,1,0,0,0,1,0,0,0,1
2019-08-25,14.97,1.0,CA,"One A Day Men’s Multivitamin, Supplement Tablet with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B12, Calcium & more, 200 count",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,LGBTQ+,2,3,5 - 10 times per month,I stopped in the recent past,No,No,Yes,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, B1, B12, Multivitamin",1,1,1,1,0,1,0,0,0,1,0,0,0,1
2020-03-28,14.97,1.0,CA,"One A Day Men’s Multivitamin, Supplement Tablet with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B12, Calcium & more, 200 count",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,LGBTQ+,2,3,5 - 10 times per month,I stopped in the recent past,No,No,Yes,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, B1, B12, Multivitamin",1,1,1,1,0,1,0,0,0,1,0,0,0,1
2021-12-23,11.96,2.0,IL,"Bluebonnet Nutrition Earth Sweet Vitamin D3 2000 IU Chewable Tablets, Aids in Muscle and Skeletal Growth, D3, Non GMO, Gluten, Free, Soy Free, Milk Free, Kosher, 90 Chewable Tablets, Raspberry Flavor",18 - 24 years,No,White or Caucasian,High school diploma or GED,"$75,000 - $99,999",Male,heterosexual (straight),3,4+,Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,11.96,2.0,IL,"Bluebonnet Nutrition Earth Sweet Vitamin D3 2000 IU Chewable Tablets, Aids in Muscle and Skeletal Growth, D3, Non GMO, Gluten, Free, Soy Free, Milk Free, Kosher, 90 Chewable Tablets, Raspberry Flavor",18 - 24 years,No,White or Caucasian,High school diploma or GED,"$75,000 - $99,999",Male,heterosexual (straight),3,4+,Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-12-23,13.99,1.0,MI,"ORZAX Vitamin D3 5000 iu, 360 Days Supply, Supports Immune System & Bone Healths, Mood Booster D3 Vitamin, Gluten-Free, 125 mcg, 360 Mini Softgel",65 and older,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-12-23,11.9,1.0,MI,"ORZAX Vitamin D3 10000 iu, 120 Days Supply, Supports Immune System & Bone Healths, Mood Booster D3 Vitamin, Gluten-Free, 250 mcg, 120 Mini Softgels",65 and older,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-12-23,13.99,1.0,MI,"ORZAX Vitamin D3 5000 iu, 360 Days Supply, Supports Immune System & Bone Healths, Mood Booster D3 Vitamin, Gluten-Free, 125 mcg, 360 Mini Softgel",65 and older,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-12-25,12.99,1.0,MI,"ORZAX Vitamin D3 2000 iu Softgels, 360 Days Supply, Supports Immune System & Bone Healths, Mood Booster D3 Vitamin, Gluten-Free, 50 mcg, 360 Mini Softgel",65 and older,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,13.99,1.0,MI,"ORZAX Vitamin D3 K2, Vitamin D3 5000 IU & K2 MK-7 Drops, 60 Days Supply, Supports Bones, Muscles & Heart Health, Boosts Immune System, Gluten-Free, 0.67 fl Oz (20 ml)",65 and older,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-09,13.92,1.0,MO,"One A Day Men’s Multivitamin, Supplement Tablet with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B12, Calcium & more, 200 count",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),1 (just me!),3,Less than 5 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, B1, B12, Multivitamin",1,1,1,1,0,1,0,0,0,1,0,0,0,1
2020-06-01,14.97,1.0,MO,"One A Day Men’s Multivitamin, Supplement Tablet with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B12, Calcium & more, 200 count",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),1 (just me!),3,Less than 5 times per month,No,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, B1, B12, Multivitamin",1,1,1,1,0,1,0,0,0,1,0,0,0,1
2018-07-02,22.58,1.0,MA,"Garden of Life Prenatal Gummies Multivitamin with Vitamin D3, B6, B12, C & Folate for Healthy Fetal Development mykind Organics – Organic, Non-GMO, Gluten-Free, Vegan, Berry Flavor, 30 Day Supply",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,No,No,Yes,No,No,"Vitamin D, B1, B6, B12, Multivitamin, B9",0,0,1,0,0,1,0,0,1,1,0,0,1,1
2018-09-15,20.93,1.0,MA,"Carlson - Vitamin D3, 2000 IU (50 mcg), Bone & Immune Health, Vitamin D Supplements, Cholecalciferol Supplement, Gluten Free Vitamin D Capsules, 360 Softgels",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,21.24,1.0,FL,"Optimum Nutrition Opti-Men, Vitamin C, Zinc and Vitamin D, E, B12 for Immune Support Mens Daily Multivitamin Supplement, 90 Count (Packaging May Vary)",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),2,3,5 - 10 times per month,Yes,No,Yes,No,No,"Vitamin C, Vitamin D, B1, B12, Multivitamin",0,1,1,0,0,1,0,0,0,1,0,0,0,1
2020-08-09,16.25,1.0,FL,"Optimum Nutrition Opti-Men, Vitamin C, Zinc and Vitamin D, E, B12 for Immune Support Mens Daily Multivitamin Supplement, 90 Count (Packaging May Vary)",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),2,3,5 - 10 times per month,Yes,No,Yes,No,No,"Vitamin C, Vitamin D, B1, B12, Multivitamin",0,1,1,0,0,1,0,0,0,1,0,0,0,1
2020-09-03,23.99,1.0,FL,"Optimum Nutrition Opti-Men and Women, Vitamin C, Zinc and Vitamin D, E, B12 for Immune Support Mens Daily Multivitamin Supplement, 150 Count (Packaging May Vary)",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),2,3,5 - 10 times per month,Yes,No,Yes,No,No,"Vitamin C, Vitamin D, B1, B12, Multivitamin",0,1,1,0,0,1,0,0,0,1,0,0,0,1
2020-11-30,18.36,1.0,FL,"Optimum Nutrition Opti-Men, Vitamin C, Zinc and Vitamin D, E, B12 for Immune Support Mens Daily Multivitamin Supplement, 90 Count (Packaging May Vary)",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),2,3,5 - 10 times per month,Yes,No,Yes,No,No,"Vitamin C, Vitamin D, B1, B12, Multivitamin",0,1,1,0,0,1,0,0,0,1,0,0,0,1
2021-04-10,21.88,1.0,FL,"Optimum Nutrition Opti-Men, Vitamin C, Zinc and Vitamin D, E, B12 for Immune Support Mens Daily Multivitamin Supplement, 90 Count (Packaging May Vary)",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),2,3,5 - 10 times per month,Yes,No,Yes,No,No,"Vitamin C, Vitamin D, B1, B12, Multivitamin",0,1,1,0,0,1,0,0,0,1,0,0,0,1
2021-07-10,19.07,1.0,FL,"Optimum Nutrition Opti-Men, Vitamin C, Zinc and Vitamin D, E, B12 for Immune Support Mens Daily Multivitamin Supplement, 90 Count (Packaging May Vary)",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$75,000 - $99,999",Male,heterosexual (straight),2,3,5 - 10 times per month,Yes,No,Yes,No,No,"Vitamin C, Vitamin D, B1, B12, Multivitamin",0,1,1,0,0,1,0,0,0,1,0,0,0,1
2020-12-03,15.0,1.0,MA,"Pure & Essential Vegan Vitamin D3 1000IU, 365 Tablets, 100% Plant-Based & Non-GMO, Immune & Muscle Function, Bones & Teeth, Natural Algae Cholecalciferol, 1-Year Supply",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Female,prefer not to say,1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-10-16,17.99,1.0,,"Emergen-C Immune+ 1000mg Vitamin C Powder, with Vitamin D, Zinc, Antioxidants and Electrolytes for Immunity, Immune Support Dietary Supplement, Super Orange Flavor - 50 Count",25 - 34 years,Yes,Other,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),4+,2,More than 10 times per month,No,No,No,No,No,"Vitamin C, Vitamin D",0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,11.98,2.0,,"Emergen-C Immune+ 1000mg Vitamin C Powder, with Vitamin D, Zinc, Antioxidants and Electrolytes for Immunity, Immune Support Dietary Supplement, Super Orange Flavor - 30 Count/1 Month Supply",25 - 34 years,Yes,Other,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),4+,2,More than 10 times per month,No,No,No,No,No,"Vitamin C, Vitamin D",0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,14.99,1.0,IL,"NatureWise Vitamin D3 5000iu (125 mcg) 1 Year Supply for Healthy Muscle Function, and Immune Support, Non-GMO, Gluten Free in Cold-Pressed Olive Oil, Packaging Vary ( Mini Softgel), 360 Count",45 - 54 years,No,"White or Caucasian,Asian",Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-01,9.03,1.0,GA,"Carlson - Baby's Super Daily D3, Baby Vitamin D Drops, 400 IU (10 mcg) per Drop, 1-Year Supply, Vegetarian, Liquid Vitamin D Drops for Infants and Toddlers, Unflavored, 365 Drops",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,LGBTQ+,1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-23,9.68,1.0,GA,"Carlson - Baby's Super Daily D3, Baby Vitamin D Drops, 400 IU (10 mcg) per Drop, 1-Year Supply, Vegetarian, Liquid Vitamin D Drops for Infants and Toddlers, Unflavored, 365 Drops",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,LGBTQ+,1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-18,9.68,1.0,GA,"Carlson - Baby's Super Daily D3, Baby Vitamin D Drops, 400 IU (10 mcg) per Drop, 1-Year Supply, Vegetarian, Liquid Vitamin D Drops for Infants and Toddlers, Unflavored, 365 Drops",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,LGBTQ+,1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-11-29,9.68,1.0,GA,"Carlson - Baby's Super Daily D3, Baby Vitamin D Drops, 400 IU (10 mcg) per Drop, 1-Year Supply, Vegetarian, Liquid Vitamin D Drops for Infants and Toddlers, Unflavored, 365 Drops",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,LGBTQ+,1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,9.68,1.0,GA,"Carlson - Baby's Super Daily D3, Baby Vitamin D Drops, 400 IU (10 mcg) per Drop, 1-Year Supply, Vegetarian, Liquid Vitamin D Drops for Infants and Toddlers, Unflavored, 365 Drops",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,LGBTQ+,1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,10.32,1.0,GA,"Carlson - Baby's Super Daily D3, Baby Vitamin D Drops, 400 IU (10 mcg) per Drop, 1-Year Supply, Vegetarian, Liquid Vitamin D Drops for Infants and Toddlers, Unflavored, 365 Drops",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,LGBTQ+,1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,9.97,1.0,GA,DEVA Vegan Vitamin D3 Supplement - Once-Per-Day Tablet with 1000 IU - Cholecalciferol - Lichen Plant Derived - 90 Small Tablets,45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,LGBTQ+,1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,11.9,1.0,GA,"Carlson - Baby's Super Daily D3, Baby Vitamin D Drops, 400 IU (10 mcg) per Drop, 1-Year Supply, Vegetarian, Liquid Vitamin D Drops for Infants and Toddlers, Unflavored, 365 Drops",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,LGBTQ+,1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,11.9,1.0,GA,"Carlson - Baby's Super Daily D3, Baby Vitamin D Drops, 400 IU (10 mcg) per Drop, 1-Year Supply, Vegetarian, Liquid Vitamin D Drops for Infants and Toddlers, Unflavored, 365 Drops",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,LGBTQ+,1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-12-23,11.9,1.0,GA,"Carlson - Baby's Super Daily D3, Baby Vitamin D Drops, 400 IU (10 mcg) per Drop, 1-Year Supply, Vegetarian, Liquid Vitamin D Drops for Infants and Toddlers, Unflavored, 365 Drops",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,LGBTQ+,1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-06-19,11.9,1.0,GA,"Carlson - Baby's Super Daily D3, Baby Vitamin D Drops, 400 IU (10 mcg) per Drop, 1-Year Supply, Vegetarian, Liquid Vitamin D Drops for Infants and Toddlers, Unflavored, 365 Drops",45 - 54 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Female,LGBTQ+,1 (just me!),4+,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-08-23,9.99,1.0,PA,"Nature Made Vitamin D3 2000 IU (50 mcg), Dietary Supplement for Bone, Teeth, Muscle and Immune Health Support, 220 Tablets, 220 Day Supply",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-11-09,14.29,1.0,PA,"Nature Made Extra Strength Vitamin D3 5000 IU (125 mcg), Dietary Supplement for Bone, Teeth, Muscle and Immune Health Support, 180 Softgels, 180 Day Supply",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Male,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
